,EquipmentID,SurveyDate,AreaName,AreaID,Route,EquipmentName,AnalysisDate,FaultStatus,FaultName,Comment,Location,Analyst
182,02CVIP201,2020-07-20 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CVIP201 PPE ANNEAULIQ 02CVIP201 1MOI,2020-07-21 15:35:00,2. NO INTERVENTION REQUIRED,Vane pass frequency,"Nous relevons sur la pompe côté non accouplé une forte diminution vibratoire relative aux frottements (lubrification et/ou cavitation). A suivre lors de la prochaine afin d'affirmer la disparition du problème. 

Nous relevons par ailleurs un légère augmentation de la fréquence des passages d'aube. Comme les deux pompes CVI de la tranche tournaient en même temps, il est possible qu'un effet d'amplification ait eu lieu. Les amplitudes ne justifient pas d'intervention et restent tout à fait acceptables. 

Défaut de lubrification et/ou de cavitation en très nette diminution et légère augmentation du passage des aubes. A suivre selon planning. ",Pompe,HL/44534
183,01CEXP301,2019-04-14 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CEXP301 PPE EXTRACTION 01CEXP301,2019-04-15 13:42:40,2. NO INTERVENTION REQUIRED,Other,"Nous observons la présence d'informations non synchrones traduisant un défaut de roulement sur le palier de la pompe côté accouplement, les amplitudes sont faibles.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
184,01CVIP201,2019-04-14 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CVIP201 PPE ANNEAULIQ 01CVIP201 1MOI,2019-04-15 13:54:34,2. NO INTERVENTION REQUIRED,Other,"Nous observons des fréquences non sycnhrones sur le moteur ainsi que sur les paliers de la pompe traduisant des défauts de roulement, les amplitudes sont admissibles. Nous observons également des harmoniques de la fréquence de rotation sur l'ensemble des mesures traduisant du jeu localisé au niveau de l'accouplement. Enfin sur la pompe nous observons des informations à 15 ordres pouvant être associé à la fréquence hydraulique, à suivre.

AUCUNE ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Moteur,Administrator/44538
185,MBV21AP001,2019-04-14 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBV21AP001 PPE GRAIS PRIN 12MBV21AP001,2019-04-15 14:18:34,2. NO INTERVENTION REQUIRED,Other,"Nous osbervons sur le moteur côté accouplement et sur la pompe des fréquences non synchrones des défauts de roulement. Les amplitudes sont faibles et ne necessitent pas d'intervention.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
186,01CVIP201,2019-06-20 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CVIP201 PPE ANNEAULIQ 01CVIP201 1MOI,2019-06-21 11:38:07,2. NO INTERVENTION REQUIRED,Other,"Nous observons des fréquences non sycnhrones sur le moteur et sur la pompe traduisant des défauts de roulement, les amplitudes sont faibles et admissibles. Nous observons également des harmoniques de la fréquence de rotation sur l'ensemble des mesures traduisant du jeu localisé au niveau de l'accouplement ainsi qu'un pic à 15 ordres lié au fonctionnement de la pompe.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
187,09SDAMO006,2019-06-20 22:00:00,UTILITE,UTIL,UTILITE,09SDAMO006 G05 ACIDE  09 SDA MO 006,2019-06-21 12:26:46,2. NO INTERVENTION REQUIRED,Looseness,"Présence d'impacts à la vitesse de rotation du groupe traduisant la présence d'un jeu rotatif (jeu entre une partie fixe et une partie mobile). Les amplitudes sont acceptables. Évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
188,01APHP101,2019-07-29 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01APHP101 LIGNE APH 01APHP101 1MOIS,2019-07-30 13:40:24,2. NO INTERVENTION REQUIRED,Other,"Nous observons des fréquences non synchrones sur le palier côté accouplé du moteur hydraulique traduisant un défaut de roulement de faible amplitude, à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Moteur hydraulique,Administrator/44538
189,01APHP201,2019-07-29 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01APHP201 LIGNE  APH 01APHP201 1MOIS,2019-07-30 13:41:09,2. NO INTERVENTION REQUIRED,Gear problem,"Nous observons la présence d'impacts non synchrones sur les mesures de l'arbre grande vitesse du multiplicateur pouvant traduirent soit un problème de roulement soit une fréquence lié aux fonctionnement du multiplicateur (cinématique necessaire pour analyse). On retrouve principalement des informations provenant de l'engrénement sur l'arbre d'entrée. Les amplitudes sont plus ou moins stables.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING (nous communiquer la cinématique du multiplicateur pour analyse précise)",Réducteur,Administrator/44538
190,MBX21AP002,2019-07-29 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,MBX21AP002 PPE CONTROLE 12MBX21AP002,2019-07-30 14:05:08,2. NO INTERVENTION REQUIRED,Looseness,"Nous observons principalement des harmoniques de la fréquence de rotation traduisant la présence de jeu mécanique (normal pour ce type d'équipement), les amplitudes sont correctes.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LA PLANNING",Pompe,Administrator/44538
191,MBV21AP001,2019-07-29 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,MBV21AP001 PPE GRAIS PRIN 12MBV21AP001,2019-07-30 14:07:43,2. NO INTERVENTION REQUIRED,Lubrication problem,"Pas de problème majeur relevé sur cet équipement, visible principalement des soulévements de spectres sur les paliers moteur côté accouplé et pompe côté accouplé pouvant traduire soit un problème de lubrification, soit un problème de cavitation. Les amplitudes vibratoires sont acceptables, aucune action n'est requise.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Cavitation,Administrator/44538
192,01CFIP501,2019-07-29 22:00:00,STATION DE POMPAGE 1MOIS-3MOIS,PPE,STATION DE POMPAGE 1MOIS-3MOIS,01CFIP501 PPE BP 01 CFI P501,2019-07-30 14:12:40,2. NO INTERVENTION REQUIRED,Other,"Nous relevons sur les paliers moteur des informations non synchrones pouvant traduirent des défauts de roulements, les amplitudes sont faibles. Nous relevons également des informations à 6 ordres sur la pompe pouvant correspondre à la fréquence hydraulique (roue à 6 aubes)

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Moteur,Administrator/44538
193,09SEBMO601,2019-07-29 22:00:00,UTILITE,UTIL,UTILITE,09SEBMO601 G05 DEMINEE  09 SEB MO 601,2019-07-31 07:23:57,2. NO INTERVENTION REQUIRED,Looseness,"Nous observons principalement des harmoniques de la fréquence de rotation traduisant la présence de jeu sur les paliers de la pompe ainsi un pic à 2 fois la fréquence de rotation pouvant traduire un léger délignage ou pouvant être lié à l'alimentation électrique, les amplitudes sont acceptables.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
194,09SDAMO002,2019-07-29 22:00:00,UTILITE,UTIL,UTILITE,09SDAMO002 G05 DEMINEE  09 SDA MO 002,2019-07-31 07:28:49,2. NO INTERVENTION REQUIRED,Looseness,"Présence d'informations non synchrones sur les mesures du moteur traduisant un léger défaut de roulement, les amplitudes sont faibles et ne necessitent pas d'intervention. Sur la pompe présence de jeu avec des niveaux acceptables.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
195,MBV50AP002,2019-07-29 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBV50AP002 MOT SOULEVEMENT 12MBV50AP002,2019-07-31 07:58:50,2. NO INTERVENTION REQUIRED,Looseness,"Nous observons principalement des informations synchrones à la vitesse de rotation lié au fonctionnement de l'équipement, les amplitudes sont acceptables, évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
196,MBV50AP001,2019-07-29 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBV50AP001 MOT SOULEVEMENT 11MBV50AP001,2019-07-31 08:01:51,2. NO INTERVENTION REQUIRED,Looseness,"Nous observons principalement des informations synchrones à la vitesse de rotation lié au fonctionnement de l'équipement, les amplitudes sont acceptables, évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
197,MBV50AP003,2019-07-29 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBV50AP003 MOT SOULEVEMENT 12MBV50AP003,2019-07-31 08:02:05,2. NO INTERVENTION REQUIRED,Looseness,"Nous observons principalement des informations synchrones à la vitesse de rotation lié au fonctionnement de l'équipement, les amplitudes sont acceptables, évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
198,1TTAFAN202,2019-10-17 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN202 MOTEUR DU VIRAGE 01TTAFAN202,2019-10-18 11:39:32,2. NO INTERVENTION REQUIRED,Gear problem,"Sur le réducteur, on retrouve principalement des fréquences d'engrènement présumé, les amplitudes sont stables dans le temps et sont faibles.

Roulements - ok
Jeu - ok
Lubrification - ok

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Réducteur,Administrator/44538
199,2TTAFAN202,2019-10-17 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN202 MOTEUR DU VIRAGE 02TTAFAN202,2019-10-18 11:48:05,2. NO INTERVENTION REQUIRED,Gear problem,"Sur le réducteur, on retrouve principalement des fréquences d'engrènement présumé, légére hausse des amplitudes sur le palier coté non accouplé de l'arbre de sortie, évolution à suivre.

Roulement - ok
Jeu - ok
Lubrification - ok

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Réducteur,Administrator/44538
200,9TPFCMP002,2019-10-17 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,9TPFCMP002 CMP GAZ COK 09TPFCMP002 1MOI,2019-10-18 11:55:42,2. NO INTERVENTION REQUIRED,Gear problem,"Présence d'harmonqiues de la fréquence de rotation visible sur les paliers du compresseur traduisant du jeu (jeu interne rlmt ou rlmt /logement) ainsi que des informations provenant probablement d'un engrenage. Les amplitudes sont acceptables.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Compresseur,Administrator/44538
201,09SERMO201,2019-10-17 22:00:00,UTILITE,UTIL,UTILITE,09SERMO201 G05 DEMINEE  09 SER MO 201,2019-10-18 12:10:25,2. NO INTERVENTION REQUIRED,Looseness,"Nous observons sur l'ensemble du groupe un légère hausse des niveaux vibratoires, sont visibles des harmoniques de la fréquence de rotation traduisant la présence de jeu, un pic à 2 fois la fréquence de rotation traduisant un léger délignage, les amplitudes restent acceptables.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
202,09SERMO301,2019-10-17 22:00:00,UTILITE,UTIL,UTILITE,09SERMO301 G05 DEMINEE  09 SER MO 301,2019-10-18 12:13:12,2. NO INTERVENTION REQUIRED,Other,"Pas de problème particulier sur le moteur. Nous observons sur la pompe des fréquences non synchrones traduisant un défaut de roulement, les amplitudes sont en hausses mais restent acceptables et ne necessitent pas d'action à court terme.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
203,MAX11AP001,2019-04-14 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MAX11AP001 PPE REGUL1 TV2 22MAX11AP001,2019-04-15 14:25:53,2. NO INTERVENTION REQUIRED,Imbalance,"Présence d'information à 9 ordres sur les mesures du moteur pouvant être associées aux nombres de pâles de la roue de la pompe, les amplitudes sont faibles, évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
204,02ADGP101,2019-04-14 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02ADGP101 PPE EVAPORATEUR 02ADGP101,2019-04-15 14:52:23,2. NO INTERVENTION REQUIRED,Other,"Sur le moteur côté accouplé, nous observons toujours la présence de pics non synchrone (5,6 ordres) provenant du roulement. Les amplitudes vibratoires et le niveau d'impact sont corrects, évolution à suivre avec attention.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Moteur,Administrator/44538
205,02CEXP101,2019-04-14 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CEXP101 PPE EXTRACTION 02CEXP101,2019-04-15 14:57:40,2. NO INTERVENTION REQUIRED,Other,"Présence d'information sous synchrones provenant de la cage du roulement sur le palier côté accouplement de la pompe, les amplitudes sont acceptables, évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LA PLANNING",Pompe,Administrator/44538
206,02CEXP201,2019-04-14 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CEXP201 PPE EXTRACTION 02CEXP201,2019-04-15 15:00:12,2. NO INTERVENTION REQUIRED,Other,"Présence d'information non synchrones provenant du roulement sur le palier côté accouplement de la pompe, les amplitudes sont acceptables, évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LA PLANNING",Pompe,Administrator/44538
207,09SDAMO017,2019-06-20 22:00:00,UTILITE,UTIL,UTILITE,09SDAMO017 G05 SOUDE  09 SDA MO 017,2019-06-21 12:30:39,2. NO INTERVENTION REQUIRED,Other,"Informations non synchrones visibles sur le palier moteur côté accouplement traduisant la présence d'un défaut de roulement, visible égalements des impacts à la vitesse de rotation du groupe traduisant la présence de jeu. Les amplitudes sont faibles. Évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Moteur,Administrator/44538
208,01SRIP201,2019-07-29 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01SRIP201 PPE REFRIGERATION 01SRIP201,2019-07-30 12:19:34,2. NO INTERVENTION REQUIRED,Other,"Présence d'informations non synchrones sur les paliers de la pompe traduisant des défauts de roulement, les amplitudes sont acceptables et en baisses depuis plusieurs mesures, pas d'action requise.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
209,01CVIP201,2019-07-29 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CVIP201 PPE ANNEAULIQ 01CVIP201 1MOI,2019-07-30 12:24:25,2. NO INTERVENTION REQUIRED,Other,"Nous observons des fréquences non sycnhrones sur le moteur et sur la pompe traduisant des défauts de roulement de faibles amplitudes.. Visible également des harmoniques de la fréquence de rotation traduisant du jeu localisé ainsi qu'un pic à 15 ordres lié au fonctionnement de la pompe.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
210,01ADGP301,2019-07-29 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01ADGP301 PPE EVAPORATEUR 01ADGP301,2019-07-30 12:38:12,2. NO INTERVENTION REQUIRED,Other,"Nous observons sur le palier du moteur côté accouplement des fréquences non synchrones traduisant un léger defaut de roulement. Les niveaux ont fortement diminuer depuis la dernière mesures, équipement à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Moteur,Administrator/44538
211,01ADGP101,2019-07-29 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01ADGP101 PPE EVAPORATEUR 01ADGP101,2019-07-30 12:39:50,2. NO INTERVENTION REQUIRED,Other,"Nous relevons des informations non synchrones sur le palier moteur côté non accouplé traduisant la présence d'un défaut de roulement, les amplitudes sont acceptables, évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Moteur,Administrator/44538
212,01CEXP101,2019-07-29 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CEXP101 PPE EXTRACTION 01CEXP101,2019-07-30 12:54:10,2. NO INTERVENTION REQUIRED,Other,"Nous observons la présence d'informations non synchrones traduisant un défaut de roulement sur la pompe , les amplitudes sont acceptables, l'équipement est à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
213,01CEXP301,2019-07-29 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CEXP301 PPE EXTRACTION 01CEXP301,2019-07-30 12:56:40,2. NO INTERVENTION REQUIRED,Other,"Nous observons la présence d'informations non et sous synchrones traduisant un défaut de roulement sur le palier de la pompe côté accouplement, les amplitudes sont faibles.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
214,01CTAP101,2020-01-29 23:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CTAP101 TRANCHE 1 01CTAP101,2020-01-30 16:48:21,2. NO INTERVENTION REQUIRED,Structural problem / resonance,"Nous observons principalement des pics à 2 fois la fréquence de rotation, ce phénomène est probablement causé par l'instalation de l'équipement (effort de la tuyauterie sur la pompe), les niveaux restent corrects, évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Motopompe,Laurent/44701
215,MBV21AP002,2019-07-29 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBV21AP002 PPE GRAIS PRIN 11MBV21AP002,2019-07-31 08:06:10,2. NO INTERVENTION REQUIRED,Other,"Nous observons la présence d'informations synchrones et non synchrones sur les paliers du moteur côté non accouplé et de la pompe côté accouplé traduisant la présence de jeu et de défaut de roulement. Les amplitudes vibratoires sont faibles et ne necessitent pas d'intervention à court terme.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
216,02CFIP501,2019-07-29 22:00:00,STATION DE POMPAGE 1MOIS-3MOIS,PPE,STATION DE POMPAGE 1MOIS-3MOIS,02CFIP501 PPE BP 02 CFI P501,2019-07-31 08:19:26,2. NO INTERVENTION REQUIRED,Looseness,"Pas d'anomalie significative relevé sur cet équipement, on retrouve principalement du jeu et de la cavitation, les amplitudes sont en hausses mais restent admissibles, évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
217,02CRFP501,2019-07-29 22:00:00,STATION DE POMPAGE 1MOIS-3MOIS,PPE,STATION DE POMPAGE 1MOIS-3MOIS,02CRFP501 PPE EAU MER 02CRFP501  1MOIS,2019-07-31 08:21:41,2. NO INTERVENTION REQUIRED,Looseness,"Sur le moteur sont visibles principalement des informations d'origines électriques lié à l'alimentation ainsi que des harmoniques de la fréquence de rotation traduisant la présence de jeu côté accouplé. Sur la pompe, nous relevons des informations à 5 fois la vitesse de rotation lié aux nombres d'aubes de la roue. Les niveaux sont corrects, évolution à suivre.

PAS D'ACTION REQUISE - EVOLUTION A SUIVRE SELON LE PLANNING",Moteur,Administrator/44538
218,02ADGP101,2019-07-29 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02ADGP101 PPE EVAPORATEUR 02ADGP101,2019-07-31 08:35:22,2. NO INTERVENTION REQUIRED,Looseness,"Nous observons sur l'ensemble du groupe des informations synchrones à la vitesse de rotation traduisant un jeu rotatif. Nous observons également sur le moteur et sur la pompe des informations non synchrones traduisant des légers défauts de roulements. Les amplitudes vibratoires restent acceptables.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
219,02CEXP101,2019-07-29 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CEXP101 PPE EXTRACTION 02CEXP101,2019-07-31 08:43:56,2. NO INTERVENTION REQUIRED,Looseness,"Pas de défaut majeur relevé sur cet équipement, nous constatons principalement la présence d'informations synchrones à la vitesse de rotation traduisant la présence d'un léger jeu rotatif. Les amplitudes sont faibles.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LA PLANNING",,Administrator/44538
